0	0.1	0.0766423
0	0.245	0.0658147
0	0.39	0.093678
0	0.535	0.0726268
0	0.68	0.0670308
0	0.825	0.090771
0	0.97	0.0642202
0	1.115	0.0650774
0	1.26	0.105861
0	1.405	0.0776229
0	1.55	0.0913177
0	1.695	0.0966369
0	1.84	0.0922181
0	1.985	0.100809
0	2.13	0.0939149
0	2.275	0.0760226
0	2.42	0.0986718
0	2.565	0.107499
0	2.71	0.0894481
0	2.855	0.105459
0	3	0.0858426
0.15	0.1	0.917809
0.15	0.245	0.852124
0.15	0.39	0.789295
0.15	0.535	0.708397
0.15	0.68	0.653917
0.15	0.825	0.645843
0.15	0.97	0.652844
0.15	1.115	0.681033
0.15	1.26	0.705967
0.15	1.405	0.688081
0.15	1.55	0.657479
0.15	1.695	0.652729
0.15	1.84	0.62244
0.15	1.985	0.634403
0.15	2.13	0.648231
0.15	2.275	0.605268
0.15	2.42	0.629321
0.15	2.565	0.589474
0.15	2.71	0.515395
0.15	2.855	0.531698
0.15	3	0.453471
0.3	0.1	0.911621
0.3	0.245	0.854567
0.3	0.39	0.800108
0.3	0.535	0.717821
0.3	0.68	0.652889
0.3	0.825	0.624193
0.3	0.97	0.633114
0.3	1.115	0.642392
0.3	1.26	0.638638
0.3	1.405	0.627942
0.3	1.55	0.643358
0.3	1.695	0.635814
0.3	1.84	0.605365
0.3	1.985	0.61405
0.3	2.13	0.582937
0.3	2.275	0.567907
0.3	2.42	0.560155
0.3	2.565	0.48707
0.3	2.71	0.366783
0.3	2.855	0.303891
0.3	3	0.245985
0.45	0.1	0.908145
0.45	0.245	0.857791
0.45	0.39	0.807215
0.45	0.535	0.736364
0.45	0.68	0.667072
0.45	0.825	0.624116
0.45	0.97	0.625048
0.45	1.115	0.626289
0.45	1.26	0.631897
0.45	1.405	0.627732
0.45	1.55	0.621619
0.45	1.695	0.621848
0.45	1.84	0.610599
0.45	1.985	0.593959
0.45	2.13	0.562752
0.45	2.275	0.544042
0.45	2.42	0.502349
0.45	2.565	0.428228
0.45	2.71	0.307235
0.45	2.855	0.215842
0.45	3	0.197956
0.6	0.1	0.908636
0.6	0.245	0.868404
0.6	0.39	0.819604
0.6	0.535	0.7517
0.6	0.68	0.681137
0.6	0.825	0.629075
0.6	0.97	0.610642
0.6	1.115	0.614791
0.6	1.26	0.625614
0.6	1.405	0.623818
0.6	1.55	0.618195
0.6	1.695	0.617685
0.6	1.84	0.604673
0.6	1.985	0.569893
0.6	2.13	0.561925
0.6	2.275	0.523366
0.6	2.42	0.462715
0.6	2.565	0.332105
0.6	2.71	0.287163
0.6	2.855	0.160611
0.6	3	0.15208
0.75	0.1	0.909773
0.75	0.245	0.875639
0.75	0.39	0.82737
0.75	0.535	0.765876
0.75	0.68	0.69224
0.75	0.825	0.635165
0.75	0.97	0.612415
0.75	1.115	0.612427
0.75	1.26	0.621222
0.75	1.405	0.61982
0.75	1.55	0.616647
0.75	1.695	0.609003
0.75	1.84	0.596636
0.75	1.985	0.587556
0.75	2.13	0.565608
0.75	2.275	0.438162
0.75	2.42	0.494024
0.75	2.565	0.268238
0.75	2.71	0.224756
0.75	2.855	0.160405
0.75	3	0.124993
0.9	0.1	0.911854
0.9	0.245	0.878366
0.9	0.39	0.832274
0.9	0.535	0.782311
0.9	0.68	0.704684
0.9	0.825	0.644251
0.9	0.97	0.611135
0.9	1.115	0.616053
0.9	1.26	0.620598
0.9	1.405	0.615746
0.9	1.55	0.613721
0.9	1.695	0.609738
0.9	1.84	0.588832
0.9	1.985	0.579993
0.9	2.13	0.565935
0.9	2.275	0.491402
0.9	2.42	0.366724
0.9	2.565	0.328959
0.9	2.71	0.195618
0.9	2.855	0.18388
0.9	3	0.163388
1.05	0.1	0.911064
1.05	0.245	0.884596
1.05	0.39	0.839078
1.05	0.535	0.792851
1.05	0.68	0.724044
1.05	0.825	0.659651
1.05	0.97	0.619171
1.05	1.115	0.614225
1.05	1.26	0.613585
1.05	1.405	0.615191
1.05	1.55	0.612061
1.05	1.695	0.606586
1.05	1.84	0.591224
1.05	1.985	0.576502
1.05	2.13	0.588159
1.05	2.275	0.438316
1.05	2.42	0.363603
1.05	2.565	0.337157
1.05	2.71	0.172202
1.05	2.855	0.197118
1.05	3	0.13113
1.2	0.1	0.911834
1.2	0.245	0.888257
1.2	0.39	0.846333
1.2	0.535	0.802494
1.2	0.68	0.741479
1.2	0.825	0.676747
1.2	0.97	0.626108
1.2	1.115	0.609675
1.2	1.26	0.615117
1.2	1.405	0.614113
1.2	1.55	0.612981
1.2	1.695	0.60559
1.2	1.84	0.601103
1.2	1.985	0.565005
1.2	2.13	0.542191
1.2	2.275	0.532391
1.2	2.42	0.423134
1.2	2.565	0.262367
1.2	2.71	0.252755
1.2	2.855	0.154466
1.2	3	0.193334
1.35	0.1	0.913676
1.35	0.245	0.891369
1.35	0.39	0.850723
1.35	0.535	0.810811
1.35	0.68	0.754452
1.35	0.825	0.689475
1.35	0.97	0.634183
1.35	1.115	0.611326
1.35	1.26	0.607731
1.35	1.405	0.61153
1.35	1.55	0.612979
1.35	1.695	0.6035
1.35	1.84	0.590495
1.35	1.985	0.543426
1.35	2.13	0.536781
1.35	2.275	0.542907
1.35	2.42	0.345657
1.35	2.565	0.316347
1.35	2.71	0.263087
1.35	2.855	0.191044
1.35	3	0.149211
1.5	0.1	0.912001
1.5	0.245	0.894847
1.5	0.39	0.854815
1.5	0.535	0.819095
1.5	0.68	0.767243
1.5	0.825	0.700656
1.5	0.97	0.642395
1.5	1.115	0.616767
1.5	1.26	0.605605
1.5	1.405	0.61299
1.5	1.55	0.612873
1.5	1.695	0.605543
1.5	1.84	0.593688
1.5	1.985	0.587173
1.5	2.13	0.558687
1.5	2.275	0.488369
1.5	2.42	0.391583
1.5	2.565	0.335486
1.5	2.71	0.239155
1.5	2.855	0.185192
1.5	3	0.126369
1.65	0.1	0.910146
1.65	0.245	0.89678
1.65	0.39	0.858188
1.65	0.535	0.825598
