0	0.1	0.0766423
0	0.245	0.0658147
0	0.39	0.093678
0	0.535	0.0726268
0	0.68	0.0670308
0	0.825	0.090771
0	0.97	0.0642202
0	1.115	0.0650774
0	1.26	0.105861
0	1.405	0.0776229
0	1.55	0.0913177
0	1.695	0.0966369
0	1.84	0.0922181
0	1.985	0.100809
0	2.13	0.0939149
0	2.275	0.0760226
0	2.42	0.0986718
0	2.565	0.107499
0	2.71	0.0894481
0	2.855	0.105459
0	3	0.0858426
0.15	0.1	0.910094
0.15	0.245	0.844727
0.15	0.39	0.782879
0.15	0.535	0.701548
0.15	0.68	0.628683
0.15	0.825	0.497318
0.15	0.97	0.601591
0.15	1.115	0.613123
0.15	1.26	0.590438
0.15	1.405	0.539882
0.15	1.55	0.461223
0.15	1.695	0.513868
0.15	1.84	0.608131
0.15	1.985	0.594122
0.15	2.13	0.631373
0.15	2.275	0.554007
0.15	2.42	0.411279
0.15	2.565	0.326455
0.15	2.71	0.169764
0.15	2.855	0.313289
0.15	3	0.20157
0.3	0.1	0.908148
0.3	0.245	0.854248
0.3	0.39	0.795551
0.3	0.535	0.708856
0.3	0.68	0.636707
0.3	0.825	0.593169
0.3	0.97	0.534996
0.3	1.115	0.551862
0.3	1.26	0.515756
0.3	1.405	0.411521
0.3	1.55	0.326357
0.3	1.695	0.277907
0.3	1.84	0.303704
0.3	1.985	0.346605
0.3	2.13	0.307754
0.3	2.275	0.158011
0.3	2.42	0.105408
0.3	2.565	0.0860687
0.3	2.71	0.104144
0.3	2.855	0.0819056
0.3	3	0.110027
0.45	0.1	0.908238
0.45	0.245	0.858163
0.45	0.39	0.805775
0.45	0.535	0.730429
0.45	0.68	0.654023
0.45	0.825	0.545627
0.45	0.97	0.483927
0.45	1.115	0.596681
0.45	1.26	0.484078
0.45	1.405	0.297805
0.45	1.55	0.217714
0.45	1.695	0.194002
0.45	1.84	0.226309
0.45	1.985	0.187204
0.45	2.13	0.174253
0.45	2.275	0.109178
0.45	2.42	0.104857
0.45	2.565	0.101897
0.45	2.71	0.0908028
0.45	2.855	0.105135
0.45	3	0.0939791
0.6	0.1	0.909772
0.6	0.245	0.866554
0.6	0.39	0.817462
0.6	0.535	0.748763
0.6	0.68	0.673905
0.6	0.825	0.608784
0.6	0.97	0.583302
0.6	1.115	0.531653
0.6	1.26	0.447164
0.6	1.405	0.309259
0.6	1.55	0.245454
0.6	1.695	0.181734
0.6	1.84	0.162344
0.6	1.985	0.146115
0.6	2.13	0.139017
0.6	2.275	0.101988
0.6	2.42	0.0975936
0.6	2.565	0.0908726
0.6	2.71	0.102939
0.6	2.855	0.0889252
0.6	3	0.0894011
0.75	0.1	0.910243
0.75	0.245	0.872268
0.75	0.39	0.826362
0.75	0.535	0.763128
0.75	0.68	0.691801
0.75	0.825	0.625026
0.75	0.97	0.484786
0.75	1.115	0.38742
0.75	1.26	0.41137
0.75	1.405	0.252648
0.75	1.55	0.201423
0.75	1.695	0.173506
0.75	1.84	0.134588
0.75	1.985	0.132659
0.75	2.13	0.102391
0.75	2.275	0.0924057
0.75	2.42	0.0941042
0.75	2.565	0.0980929
0.75	2.71	0.0950439
0.75	2.855	0.0883077
0.75	3	0.0872765
0.9	0.1	0.910838
0.9	0.245	0.877502
0.9	0.39	0.832042
0.9	0.535	0.778829
0.9	0.68	0.703905
0.9	0.825	0.641899
0.9	0.97	0.485189
0.9	1.115	0.53616
0.9	1.26	0.334554
0.9	1.405	0.175482
0.9	1.55	0.198721
0.9	1.695	0.140669
0.9	1.84	0.129055
0.9	1.985	0.112387
0.9	2.13	0.101898
0.9	2.275	0.0963784
0.9	2.42	0.0956888
0.9	2.565	0.0870598
0.9	2.71	0.0838749
0.9	2.855	0.0906837
0.9	3	0.0758937
1.05	0.1	0.911303
1.05	0.245	0.881083
1.05	0.39	0.837737
1.05	0.535	0.791908
1.05	0.68	0.72157
1.05	0.825	0.656935
1.05	0.97	0.60037
1.05	1.115	0.276955
1.05	1.26	0.461513
1.05	1.405	0.174347
1.05	1.55	0.164462
1.05	1.695	0.13675
1.05	1.84	0.113059
1.05	1.985	0.105532
1.05	2.13	0.090041
1.05	2.275	0.0943678
1.05	2.42	0.0871089
1.05	2.565	0.0742176
1.05	2.71	0.0773475
1.05	2.855	0.083012
1.05	3	0.0809437
1.2	0.1	0.912015
1.2	0.245	0.887844
1.2	0.39	0.845223
1.2	0.535	0.801672
1.2	0.68	0.739027
1.2	0.825	0.673054
1.2	0.97	0.616811
1.2	1.115	0.541609
1.2	1.26	0.24242
1.2	1.405	0.186142
1.2	1.55	0.154637
1.2	1.695	0.103199
1.2	1.84	0.112652
1.2	1.985	0.100754
1.2	2.13	0.087985
1.2	2.275	0.0808599
1.2	2.42	0.0819517
1.2	2.565	0.0745131
1.2	2.71	0.081495
1.2	2.855	0.0770469
1.2	3	0.0785835
1.35	0.1	0.910484
1.35	0.245	0.891459
1.35	0.39	0.8505
1.35	0.535	0.809381
1.35	0.68	0.754392
1.35	0.825	0.690392
1.35	0.97	0.630498
1.35	1.115	0.489251
1.35	1.26	0.30622
1.35	1.405	0.101648
1.35	1.55	0.124659
1.35	1.695	0.110102
1.35	1.84	0.107837
1.35	1.985	0.0961429
1.35	2.13	0.0841955
1.35	2.275	0.077986
1.35	2.42	0.0775526
1.35	2.565	0.0784296
1.35	2.71	0.0761126
1.35	2.855	0.0714174
1.35	3	0.0700754
1.5	0.1	0.912183
1.5	0.245	0.89402
1.5	0.39	0.854124
1.5	0.535	0.818118
1.5	0.68	0.765862
1.5	0.825	0.702413
1.5	0.97	0.647975
1.5	1.115	0.600954
1.5	1.26	0.336205
1.5	1.405	0.14923
1.5	1.55	0.11407
1.5	1.695	0.107922
1.5	1.84	0.0893601
1.5	1.985	0.084967
1.5	2.13	0.0843171
1.5	2.275	0.0731948
1.5	2.42	0.077018
1.5	2.565	0.0706104
1.5	2.71	0.0770429
1.5	2.855	0.0657964
1.5	3	0.0637345
