0	0.728586
0.2	0.719014
0.4	0.731918
0.6	0.724807
0.8	0.743176
1	0.825441
1.2	0.720201
1.4	0.720795
1.6	0.706877
1.8	0.755853
2	0.699026
2.2	0.760508
2.4	0.773486
2.6	0.730918
2.8	0.758301
3	0.712538
3.2	0.73589
3.4	0.739354
3.6	0.745439
3.8	0.776463
4	0.719235
4.2	0.707794
4.4	0.732007
4.6	0.778821
4.8	0.672807
5	0.764538
5.2	0.675006
5.4	0.71995
5.6	0.786361
5.8	0.766695
6	0.793341
6.2	0.693219
6.4	0.748878
6.6	0.746085
6.8	0.73284
7	0.755966
7.2	0.771827
7.4	0.689124
7.6	0.753246
7.8	0.736517
8	0.761401
8.2	0.764849
8.4	0.712473
8.6	0.726488
8.8	0.766045
9	0.72564
9.2	0.762701
9.4	0.780088
9.6	0.719864
9.8	0.735994
10	0.720055
10.2	0.758913
10.4	0.754695
10.6	0.710725
10.8	0.789847
11	0.748617
11.2	0.770228
11.4	0.718178
11.6	0.745163
11.8	0.741131
12	0.74654
12.2	0.697459
12.4	0.754827
12.6	0.738526
12.8	0.781389
13	0.772085
13.2	0.667026
13.4	0.769982
13.6	0.732482
13.8	0.727556
14	0.765363
14.2	0.743633
14.4	0.74702
14.6	0.741448
14.8	0.726021
15	0.768342
15.2	0.743065
15.4	0.735462
15.6	0.75684
15.8	0.719407
16	0.753312
16.2	0.771659
16.4	0.71812
16.6	0.734633
16.8	0.709958
17	0.722734
17.2	0.74202
17.4	0.749451
17.6	0.757909
17.8	0.739607
18	0.683079
18.2	0.772861
18.4	0.741733
18.6	0.72698
18.8	0.734959
19	0.76973
19.2	0.729784
19.4	0.765987
19.6	0.708146
19.8	0.756056
20	0.708848
20.2	0.724738
20.4	0.740017
20.6	0.785638
20.8	0.727397
21	0.755773
21.2	0.720641
21.4	0.727547
21.6	0.740302
21.8	0.752826
22	0.696766
22.2	0.769918
22.4	0.74871
22.6	0.755629
22.8	0.709463
23	0.741351
23.2	0.707887
23.4	0.768144
23.6	0.730755
23.8	0.755995
24	0.699129
24.2	0.721126
24.4	0.724399
24.6	0.781732
24.8	0.695752
25	0.717562
25.2	0.752931
25.4	0.691081
25.6	0.757402
25.8	0.774295
26	0.698391
26.2	0.726343
26.4	0.732879
26.6	0.762946
26.8	0.796681
27	0.729714
27.2	0.68631
27.4	0.732017
27.6	0.780885
27.8	0.738644
28	0.777036
28.2	0.706991
28.4	0.76005
28.6	0.731711
