0	0.1	0.0766423
0	0.245	0.0658147
0	0.39	0.093678
0	0.535	0.0726268
0	0.68	0.0670308
0	0.825	0.090771
0	0.97	0.0642202
0	1.115	0.0650774
0	1.26	0.105861
0	1.405	0.0776229
0	1.55	0.0913177
0	1.695	0.0966369
0	1.84	0.0922181
0	1.985	0.100809
0	2.13	0.0939149
0	2.275	0.0760226
0	2.42	0.0986718
0	2.565	0.107499
0	2.71	0.0894481
0	2.855	0.105459
0	3	0.0858426
0.15	0.1	0.920517
0.15	0.245	0.8488
0.15	0.39	0.782919
0.15	0.535	0.695461
0.15	0.68	0.621111
0.15	0.825	0.589393
0.15	0.97	0.601669
0.15	1.115	0.624554
0.15	1.26	0.630981
0.15	1.405	0.620167
0.15	1.55	0.637691
0.15	1.695	0.602801
0.15	1.84	0.626289
0.15	1.985	0.645791
0.15	2.13	0.468427
0.15	2.275	0.500368
0.15	2.42	0.485871
0.15	2.565	0.385316
0.15	2.71	0.363005
0.15	2.855	0.315363
0.15	3	0.337204
0.3	0.1	0.907771
0.3	0.245	0.854107
0.3	0.39	0.794416
0.3	0.535	0.706321
0.3	0.68	0.635139
0.3	0.825	0.586929
0.3	0.97	0.583982
0.3	1.115	0.602842
0.3	1.26	0.58441
0.3	1.405	0.577807
0.3	1.55	0.564468
0.3	1.695	0.532579
0.3	1.84	0.469799
0.3	1.985	0.423517
0.3	2.13	0.339337
0.3	2.275	0.239262
0.3	2.42	0.172356
0.3	2.565	0.172078
0.3	2.71	0.141645
0.3	2.855	0.12756
0.3	3	0.140229
0.45	0.1	0.906419
0.45	0.245	0.858785
0.45	0.39	0.805241
0.45	0.535	0.729462
0.45	0.68	0.64994
0.45	0.825	0.591458
0.45	0.97	0.479316
0.45	1.115	0.582794
0.45	1.26	0.568344
0.45	1.405	0.551793
0.45	1.55	0.511828
0.45	1.695	0.440281
0.45	1.84	0.396585
0.45	1.985	0.319237
0.45	2.13	0.208017
0.45	2.275	0.167756
0.45	2.42	0.161238
0.45	2.565	0.146615
0.45	2.71	0.118281
0.45	2.855	0.102405
0.45	3	0.114827
0.6	0.1	0.908456
0.6	0.245	0.866116
0.6	0.39	0.817063
0.6	0.535	0.748773
0.6	0.68	0.671574
0.6	0.825	0.602478
0.6	0.97	0.568955
0.6	1.115	0.575047
0.6	1.26	0.562449
0.6	1.405	0.539173
0.6	1.55	0.494383
0.6	1.695	0.434787
0.6	1.84	0.369471
0.6	1.985	0.27357
0.6	2.13	0.171353
0.6	2.275	0.179737
0.6	2.42	0.154662
0.6	2.565	0.109049
0.6	2.71	0.11154
0.6	2.855	0.113343
0.6	3	0.086941
0.75	0.1	0.904398
0.75	0.245	0.872691
0.75	0.39	0.825045
0.75	0.535	0.762286
0.75	0.68	0.690674
0.75	0.825	0.617673
0.75	0.97	0.57487
0.75	1.115	0.567922
0.75	1.26	0.560049
0.75	1.405	0.526635
0.75	1.55	0.466166
0.75	1.695	0.412998
0.75	1.84	0.321644
0.75	1.985	0.215896
0.75	2.13	0.186487
0.75	2.275	0.145906
0.75	2.42	0.121345
0.75	2.565	0.130407
0.75	2.71	0.104057
0.75	2.855	0.0934704
0.75	3	0.10883
0.9	0.1	0.910193
0.9	0.245	0.876877
0.9	0.39	0.832235
0.9	0.535	0.779799
0.9	0.68	0.703822
0.9	0.825	0.634788
0.9	0.97	0.531326
0.9	1.115	0.569461
0.9	1.26	0.55996
0.9	1.405	0.536698
0.9	1.55	0.477844
0.9	1.695	0.390108
0.9	1.84	0.304857
0.9	1.985	0.187175
0.9	2.13	0.172128
0.9	2.275	0.141226
0.9	2.42	0.108215
0.9	2.565	0.10387
0.9	2.71	0.0963601
0.9	2.855	0.0906562
0.9	3	0.0991648
1.05	0.1	0.910681
1.05	0.245	0.882316
1.05	0.39	0.837741
1.05	0.535	0.79123
1.05	0.68	0.718775
1.05	0.825	0.651853
1.05	0.97	0.590641
1.05	1.115	0.569064
1.05	1.26	0.569116
1.05	1.405	0.499538
1.05	1.55	0.436722
1.05	1.695	0.363912
1.05	1.84	0.28081
1.05	1.985	0.172953
1.05	2.13	0.142108
1.05	2.275	0.134477
1.05	2.42	0.0987904
1.05	2.565	0.108002
1.05	2.71	0.0911802
1.05	2.855	0.0989102
1.05	3	0.0955733
1.2	0.1	0.911187
1.2	0.245	0.887412
1.2	0.39	0.845428
1.2	0.535	0.801066
1.2	0.68	0.739412
1.2	0.825	0.670893
1.2	0.97	0.606046
1.2	1.115	0.569201
1.2	1.26	0.569893
1.2	1.405	0.498218
1.2	1.55	0.366856
1.2	1.695	0.340564
1.2	1.84	0.272237
1.2	1.985	0.165275
1.2	2.13	0.15968
1.2	2.275	0.111818
1.2	2.42	0.0995515
1.2	2.565	0.105545
1.2	2.71	0.102482
1.2	2.855	0.0990472
1.2	3	0.0851907
1.35	0.1	0.912079
1.35	0.245	0.891193
1.35	0.39	0.85016
1.35	0.535	0.80912
1.35	0.68	0.753385
1.35	0.825	0.688754
1.35	0.97	0.623973
1.35	1.115	0.574713
1.35	1.26	0.566792
1.35	1.405	0.546473
1.35	1.55	0.443905
1.35	1.695	0.283721
1.35	1.84	0.227865
1.35	1.985	0.158279
1.35	2.13	0.121191
1.35	2.275	0.103788
1.35	2.42	0.107812
1.35	2.565	0.0940819
1.35	2.71	0.0954643
1.35	2.855	0.101395
1.35	3	0.097004
1.5	0.1	0.91079
1.5	0.245	0.894636
1.5	0.39	0.85411
1.5	0.535	0.818859
1.5	0.68	0.764868
1.5	0.825	0.701032
1.5	0.97	0.637509
1.5	1.115	0.586073
1.5	1.26	0.567793
1.5	1.405	0.509562
1.5	1.55	0.276148
1.5	1.695	0.297196
1.5	1.84	0.21064
1.5	1.985	0.160252
1.5	2.13	0.115138
1.5	2.275	0.11709
1.5	2.42	0.101373
1.5	2.565	0.0892459
1.5	2.71	0.0887218
1.5	2.855	0.099777
1.5	3	0.0807992
1.65	0.1	0.909634
1.65	0.245	0.896357
1.65	0.39	0.857824
